local_path,local_branch,local_basename,local_extension,local_size,local_md5,local_sha1,status,remote_path,remote_branch,remote_extension,remote_size,remote_md5,remote_sha1,same_basename_remote_count,note
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00083.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00083.jpg,.jpg,698324,47b7d8a5bcf524aa617b42ab992f7ef3,91055b07273d38a1f5634a1d2d9eaa66143909d4,exact_path_checksum_match,"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00083.jpg","24-Nantyglo,1846-1867,LR1747",.jpg,698324,47b7d8a5bcf524aa617b42ab992f7ef3,91055b07273d38a1f5634a1d2d9eaa66143909d4,1,"Exact relative path, size, MD5, and SHA-1 match."
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00084.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00084.jpg,.jpg,665672,633dec34acbeeff96b2f8b6a8a30b0d6,e1416921bde7f9a4a3248bfdb01a31ce1639669d,exact_path_checksum_match,"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00084.jpg","24-Nantyglo,1846-1867,LR1747",.jpg,665672,633dec34acbeeff96b2f8b6a8a30b0d6,e1416921bde7f9a4a3248bfdb01a31ce1639669d,1,"Exact relative path, size, MD5, and SHA-1 match."
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00085.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00085.jpg,.jpg,665386,f146847fd1947e28a5e9b288b751113c,4b101a233bdcc1726ae3f84de334ccd12dabfc4f,exact_path_checksum_match,"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00085.jpg","24-Nantyglo,1846-1867,LR1747",.jpg,665386,f146847fd1947e28a5e9b288b751113c,4b101a233bdcc1726ae3f84de334ccd12dabfc4f,1,"Exact relative path, size, MD5, and SHA-1 match."
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00086.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00086.jpg,.jpg,670911,fb2ac9cbbef589e60b0395cb2c3b1228,4d4570866650a21b31d3d4f07645f6a55a0523a1,exact_path_checksum_match,"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00086.jpg","24-Nantyglo,1846-1867,LR1747",.jpg,670911,fb2ac9cbbef589e60b0395cb2c3b1228,4d4570866650a21b31d3d4f07645f6a55a0523a1,1,"Exact relative path, size, MD5, and SHA-1 match."
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00087.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00087.jpg,.jpg,704260,4d548cea93c6475da4dff938a39c406d,07553cca991b0df730d285742ed97388119671d5,exact_path_checksum_match,"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00087.jpg","24-Nantyglo,1846-1867,LR1747",.jpg,704260,4d548cea93c6475da4dff938a39c406d,07553cca991b0df730d285742ed97388119671d5,1,"Exact relative path, size, MD5, and SHA-1 match."
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00088.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00088.jpg,.jpg,655105,269b957e37f1efd0a36afe79963d9547,c27cd96929e618d208302372956cd8c44fce5798,exact_path_checksum_match,"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00088.jpg","24-Nantyglo,1846-1867,LR1747",.jpg,655105,269b957e37f1efd0a36afe79963d9547,c27cd96929e618d208302372956cd8c44fce5798,1,"Exact relative path, size, MD5, and SHA-1 match."
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00089.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00089.jpg,.jpg,679393,38c3e8f33efba3322424bb7575724525,7078c6c92646a2c1d0ae9372d458d0d81da4213d,exact_path_checksum_match,"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00089.jpg","24-Nantyglo,1846-1867,LR1747",.jpg,679393,38c3e8f33efba3322424bb7575724525,7078c6c92646a2c1d0ae9372d458d0d81da4213d,1,"Exact relative path, size, MD5, and SHA-1 match."
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00090.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00090.jpg,.jpg,650210,6490b62b2b0634943eab473d0cdaf6f1,4fecabff1591bc8e93494ae51c1ed4f318163259,exact_path_checksum_match,"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00090.jpg","24-Nantyglo,1846-1867,LR1747",.jpg,650210,6490b62b2b0634943eab473d0cdaf6f1,4fecabff1591bc8e93494ae51c1ed4f318163259,1,"Exact relative path, size, MD5, and SHA-1 match."
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00091.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00091.jpg,.jpg,694534,ebfb5e4efeda3ca4afd695a064a66fbb,57c22c9b06042f8d08141b5a5deffad973bb0f93,exact_path_checksum_match,"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00091.jpg","24-Nantyglo,1846-1867,LR1747",.jpg,694534,ebfb5e4efeda3ca4afd695a064a66fbb,57c22c9b06042f8d08141b5a5deffad973bb0f93,1,"Exact relative path, size, MD5, and SHA-1 match."
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00092.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00092.jpg,.jpg,658573,7ee579634cfd5f8ed38e0dc848df9487,47e794b9834b5b97c7a3a3c1121299b8d472a27e,exact_path_checksum_match,"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00092.jpg","24-Nantyglo,1846-1867,LR1747",.jpg,658573,7ee579634cfd5f8ed38e0dc848df9487,47e794b9834b5b97c7a3a3c1121299b8d472a27e,1,"Exact relative path, size, MD5, and SHA-1 match."
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00093.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00093.jpg,.jpg,695171,497c8d7196a77a99353cd422bd9a50f7,241176e893f61a361820b6b4264e89a82a81fd3c,exact_path_checksum_match,"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00093.jpg","24-Nantyglo,1846-1867,LR1747",.jpg,695171,497c8d7196a77a99353cd422bd9a50f7,241176e893f61a361820b6b4264e89a82a81fd3c,1,"Exact relative path, size, MD5, and SHA-1 match."
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00094.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00094.jpg,.jpg,694541,6325dfca2f5d0fbb5b500d23cec2c5d1,26340efdab846e8e017032419e78b652a9709433,exact_path_checksum_match,"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00094.jpg","24-Nantyglo,1846-1867,LR1747",.jpg,694541,6325dfca2f5d0fbb5b500d23cec2c5d1,26340efdab846e8e017032419e78b652a9709433,1,"Exact relative path, size, MD5, and SHA-1 match."
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00095.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00095.jpg,.jpg,713868,19f51d4abaa797502f139b5427932994,8da691303904034d4c25933f61df068a6c95f1b8,exact_path_checksum_match,"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00095.jpg","24-Nantyglo,1846-1867,LR1747",.jpg,713868,19f51d4abaa797502f139b5427932994,8da691303904034d4c25933f61df068a6c95f1b8,1,"Exact relative path, size, MD5, and SHA-1 match."
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00096.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00096.jpg,.jpg,735433,d3fa37d2b4ca1fd7608749020f97edbd,a6e06b480ce4d41cad66a789727df7a5bcc25cec,exact_path_checksum_match,"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00096.jpg","24-Nantyglo,1846-1867,LR1747",.jpg,735433,d3fa37d2b4ca1fd7608749020f97edbd,a6e06b480ce4d41cad66a789727df7a5bcc25cec,1,"Exact relative path, size, MD5, and SHA-1 match."
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00097.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00097.jpg,.jpg,782160,52d3a02528316f118ea8f4942d7ec8f4,dc5de0df09ea3e0e50fe95ccf2f442e084f34fe1,exact_path_checksum_match,"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00097.jpg","24-Nantyglo,1846-1867,LR1747",.jpg,782160,52d3a02528316f118ea8f4942d7ec8f4,dc5de0df09ea3e0e50fe95ccf2f442e084f34fe1,1,"Exact relative path, size, MD5, and SHA-1 match."
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00098.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00098.jpg,.jpg,762908,8c535aee0015d4f6beea734a1c8dbf77,b46dc66440e908ebf3b2c377370c922eff30e863,exact_path_checksum_match,"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00098.jpg","24-Nantyglo,1846-1867,LR1747",.jpg,762908,8c535aee0015d4f6beea734a1c8dbf77,b46dc66440e908ebf3b2c377370c922eff30e863,1,"Exact relative path, size, MD5, and SHA-1 match."
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00099.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00099.jpg,.jpg,755623,378e72967489a67855c559fffa5cc785,9f088d1fee30897fffd89608a5317792037c34ac,exact_path_checksum_match,"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00099.jpg","24-Nantyglo,1846-1867,LR1747",.jpg,755623,378e72967489a67855c559fffa5cc785,9f088d1fee30897fffd89608a5317792037c34ac,1,"Exact relative path, size, MD5, and SHA-1 match."
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00100.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00100.jpg,.jpg,721449,723aa8bdc2c45a06aa875178dd2e5af3,37a5c08f1a1cb7cc535a951b4321a7aaf65ffb28,exact_path_checksum_match,"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00100.jpg","24-Nantyglo,1846-1867,LR1747",.jpg,721449,723aa8bdc2c45a06aa875178dd2e5af3,37a5c08f1a1cb7cc535a951b4321a7aaf65ffb28,1,"Exact relative path, size, MD5, and SHA-1 match."
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00101.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00101.jpg,.jpg,749687,d6ef337a9871bdc45b059eceb0e189c7,37ad3281c2197906d8378878253dad0a49253c5f,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00102.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00102.jpg,.jpg,726689,154941a9db4475cbf04c752d8cbbe077,e785f876150b1e6cf0baf15bfac2d0e2c96e8768,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00103.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00103.jpg,.jpg,747735,51853fe778fb173e5217e26f89f02fd7,fe0949b1bfe1acc5834efcd4b9b7c67674344dac,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00104.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00104.jpg,.jpg,719971,614f1d9d960e0189b9cfb5b81e8cf1c6,516f5bbab9c6d11b7e58e0fd02816bd7e38294bc,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00105.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00105.jpg,.jpg,735896,2acb37bca13ffea65582757c8664432a,9398e5235f17229be9f510b873c4059a033acbaf,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00106.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00106.jpg,.jpg,730315,05718f76fbab8cae429eefeda6471f40,ca41aa086f04687cd48ae937346d4ce7d2fc75c9,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00107.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00107.jpg,.jpg,720072,297c73232308ff8c6ee4a0b67dea5723,76def37e087ee81f2ff0b4191489ed1b1dd1adcf,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00108.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00108.jpg,.jpg,760444,c24941fa0d2b807d55bb75b4ddb6ae0b,bbd45a5c6372b9df832206cee1bfe71bfd378e27,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00109.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00109.jpg,.jpg,732562,e8080cb2113ab4e8f8fd36deb32c6f76,a71fd5f852908270dd595ee244fcedd410c5a42f,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00110.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00110.jpg,.jpg,772471,e99aadd6b89bd19d69fea24be0242aea,5ce91d754e96db13160d3b15bd8392d397877e52,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00111.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00111.jpg,.jpg,762989,3e4c119727040c4800acd3bf5646fcf9,ffb3ce1557ff3e78a0abee6578a897b72e92e9a1,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00112.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00112.jpg,.jpg,819793,476dac6fdce7a50fdde7ca57971e8c26,9ba976fb3a18beda23b76338f42de6ac1b2e4568,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00113.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00113.jpg,.jpg,760233,f0624f2b2941c0114b4aece9911a4950,f75a648604d1a853ef2260847f346de75cda3c6d,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00114.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00114.jpg,.jpg,759653,8a19544d089eb69a093899a85fc626a6,f44251e17a46bc6bfb2b9354a3cbc9f1000977df,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00115.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00115.jpg,.jpg,749031,1a7162c660cf002b26c8f187159f4186,a5bcc57fe82f6ba4b7ad878df6e90efe6a746bb4,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00116.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00116.jpg,.jpg,763032,c85cecf1c968e150daf5b00fa7b2ecf3,2a6ad9df360dcd8fc1f5d19ea98b86622bb16bf6,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00117.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00117.jpg,.jpg,752472,8374b74e3d4964542fb0e762c9531ac9,564e940ba11dc7b226bc44dd84620ac548aaadb5,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00118.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00118.jpg,.jpg,764786,e62a23e2c4c553f6b20223b75cb602d5,798bd56605bee2919a2b82ce26c7a2be21f1cfd6,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00119.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00119.jpg,.jpg,760963,906b09546fcf846384da167fc1fb24e4,8a629b5d7a7ee75e3255cd99584de8ea95968ce7,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00120.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00120.jpg,.jpg,740610,e61e83811c1127fdc0019036a0e1bbf8,2708f4ad50c6e6416d961abe9129c95ca79c8860,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00121.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00121.jpg,.jpg,730437,90e642d4d2b02e7fa925a33997a8dcb8,c23b3ea901b18a0feb2896ac8e74e99ed391abca,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00122.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00122.jpg,.jpg,774930,75951855b58041cf1c09ecc737448743,10a154a2cbcb17e5b954cd7f7bad187ed97cdade,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00123.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00123.jpg,.jpg,704946,df9bd662d8f1104ad0220c6303094134,bde0de3c1ec6a211d7e79d9a3518ee2cd3a5bd9e,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00124.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00124.jpg,.jpg,794322,e2e8121248678f38cb11bc7ca47dff5b,654dfe59740068b5e31269a3b924937225666f51,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00125.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00125.jpg,.jpg,667569,337b3e7099fc94fc354124391462cc94,be5a003e53510b241492074a085f3b413e2bf927,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00126.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00126.jpg,.jpg,751946,9d927dcc15cc98881ac35a0fad2ca88a,7923782d1523798e8f11d663b2068ca03f9d3e77,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00127.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00127.jpg,.jpg,719888,ed1e4d51e110a675b0a720f3383e9409,7bbab39c72e32783833aa99d909c1263c853f44c,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00128.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00128.jpg,.jpg,797631,5293c5152772b16a3f31fffb660df32a,0bc916e7f6b8dd12306418ebe34247dbd1de8cd6,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00129.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00129.jpg,.jpg,735006,9aba987f564f0aa614840ce1ffce3a6f,d0514ed180e3569f222a95398e2879c1726cb66c,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00130.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00130.jpg,.jpg,772203,2d6160a158e31c473968a0a1e60aa86a,e92666dd858603089bb903f09f94527a86d82b2b,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00131.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00131.jpg,.jpg,700275,b6a59e04796980ee3b8af1496786edef,48d5f1b8b35ad048330085afb54ec091d390eec9,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00132.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00132.jpg,.jpg,643411,8b860f2bc13d75d9614b587b66e30a32,a3c895b6560da251e138674499e43c7bab9f166c,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00133.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00133.jpg,.jpg,694007,4e14e3f3cf3a1b54395e9e25f43128c2,082d443bfa9aa0c7fc982a70a496bbe8e53089cd,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00134.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00134.jpg,.jpg,645986,e8e36fc51e05cafa473e0747341a98ee,c7bd21d84f27d56024ca76a2ef06ad3a9414622d,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00135.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00135.jpg,.jpg,673774,9941e88ecefd348f02fbe6facda9e122,f9417c759e30000f30dea3e55df58679959aa53d,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00136.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00136.jpg,.jpg,656646,81f03fc0812ce716091eae847eda410e,2f1c184cf81199ffac39c8676b8d82dfeda34349,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00137.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00137.jpg,.jpg,678203,29840ed9fdd1970a4fb43f5df4936f5a,f016873cc3a649f8c80785f2278d547d5e631f9d,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00138.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00138.jpg,.jpg,651999,cc47412b696bfaa05d225de8f4e32f6b,6bb946a30ab025a960794ed07e5a278aff8b9596,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00139.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00139.jpg,.jpg,755546,a325fd9e2a76dd9720b94d6354f26c63,948b95be275cacd8630c1ef6c63cc483cc3fa12a,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00140.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00140.jpg,.jpg,782302,f915a054624981062ef992ba03536631,2ab4885f2c9f829bcddc0c2634f0b45b8dbb8c66,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00141.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00141.jpg,.jpg,777638,a2eb30130c802642025a2a860e2d44aa,fb72072532d759d53e91f32164600b433cbc0421,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00142.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00142.jpg,.jpg,932007,fa128e6307d55c30f4aa6dac63e062ab,d98655503a2fcbd2651442a622981549093274c3,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00143.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00143.jpg,.jpg,837776,a9f87b146b7e3d4b8f761845ace48a0b,5f69a4f58626fa095c34465cf8a3550de2b75844,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00144.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00144.jpg,.jpg,777405,467e80e994713372d54016d03f5614fd,a85e37238662e8b7f3524fa2fb0443ad60cebc0e,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00145.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00145.jpg,.jpg,676635,85ad5be161c8f07a9753e6a61d79fd3e,b740bcd122b9c754a16a124ed7cad27086203614,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00146.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00146.jpg,.jpg,722379,9f0ab45969e621d8ff50d7cf3ea5cb98,25743dcab3813cc26c9b6989a128100a909d6802,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00147.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00147.jpg,.jpg,677286,65c7d4f17dd8f8daee9bdf8d1e217df8,1b3ab42468417a9f7afcb8cd1353566e96a8ecba,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00148.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00148.jpg,.jpg,567875,1fc550e5edc68c471bff863f1229cb27,d2c65a6c10e255174d033627a059d58a02a125c2,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00149.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00149.jpg,.jpg,574858,f76ada1ca17597d0c6aecfbbdf1c5b0b,05ea32dbe3f5d7ae1ac10ad706074e71d34d481e,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
"24-Nantyglo,1846-1867,LR1747/images/LR-1175710_v1590_M_00150.jpg","24-Nantyglo,1846-1867,LR1747",LR-1175710_v1590_M_00150.jpg,.jpg,836552,b311cf50f976d28cf65adf9b96faf3d9,81dec7e6d32b71a4bf320f2910a9bd693107afa7,missing_remote,,,,,,,0,No remote file with the same path or basename and checksum.
